date_time;temp;hum;band
31/10/2013 11:59;26,06;96,17;500
31/10/2013 12:14;26,56;94,33;500
31/10/2013 12:29;26,56;94,81;500
31/10/2013 12:44;26,06;94,76;500
31/10/2013 12:59;26,06;94,28;500
31/10/2013 13:14;26,56;95,28;500
31/10/2013 13:29;26,56;95,28;500
31/10/2013 13:44;26,56;93,38;500
31/10/2013 13:59;26,06;93,33;500
31/10/2013 14:14;26,06;93,33;500
31/10/2013 14:29;26,06;93,81;500
31/10/2013 14:44;26,06;94,28;500
31/10/2013 14:59;25,56;96,13;500
31/10/2013 15:14;25,56;96,6;500
31/10/2013 15:29;25,56;97,06;500
31/10/2013 15:44;25,56;97,53;500
31/10/2013 15:59;25,56;97,53;500
31/10/2013 16:14;25,06;97,48;500
31/10/2013 16:29;25,06;97,95;500
31/10/2013 16:44;25,06;97,95;500
31/10/2013 16:59;25,06;99,32;500
31/10/2013 17:14;25,06;97,48;500
31/10/2013 17:29;24,56;98,37;500
31/10/2013 17:44;24,56;98,37;500
31/10/2013 17:59;24,56;98,37;500
31/10/2013 18:14;24,56;98,82;500
31/10/2013 18:29;24,56;99,28;500
31/10/2013 18:44;24,56;98,82;500
31/10/2013 18:59;24,06;98,33;500
31/10/2013 19:14;23,56;98,75;500
31/10/2013 19:29;23,56;99,21;500
31/10/2013 19:44;23,56;99,21;500
31/10/2013 19:59;23,56;99,21;500
31/10/2013 20:14;23,56;99,66;500
31/10/2013 20:29;23,06;99,18;500
31/10/2013 20:44;23,06;99,63;500
31/10/2013 20:59;23,06;100;500
31/10/2013 21:14;23,06;100;500
31/10/2013 21:29;23,06;99,18;500
31/10/2013 21:44;23,06;100;500
31/10/2013 21:59;23,06;99,63;500
31/10/2013 22:14;23,06;99,18;500
31/10/2013 22:29;23,06;99,63;500
31/10/2013 22:44;23,06;99,63;500
31/10/2013 22:59;23,06;99,18;500
31/10/2013 23:14;23,06;99,63;500
31/10/2013 23:29;23,06;100;500
31/10/2013 23:44;22,56;99,6;500
31/10/2013 23:59;22,56;100;500
01/11/2013 00:14;22,56;100;500
01/11/2013 00:29;22,56;100;500
01/11/2013 00:44;22,56;100;500
01/11/2013 00:59;22,56;100;500
01/11/2013 01:14;22,56;99,6;500
01/11/2013 01:29;22,56;100;500
01/11/2013 01:44;22,56;98,69;500
01/11/2013 01:59;22,56;99,6;500
01/11/2013 02:14;22,56;100;500
01/11/2013 02:29;22,56;100;500
01/11/2013 02:44;22,56;99,6;500
01/11/2013 02:59;22,06;100;500
01/11/2013 03:14;22,06;100;500
01/11/2013 03:29;22,06;100;500
01/11/2013 03:44;22,06;100;500
01/11/2013 03:59;22,06;100;500
01/11/2013 04:14;22,06;100;500
01/11/2013 04:29;22,06;100;500
01/11/2013 04:44;22,06;100;500
01/11/2013 04:59;22,06;100;500
01/11/2013 05:14;22,06;100;500
01/11/2013 05:29;22,06;100;500
01/11/2013 05:44;22,06;100;500
01/11/2013 05:59;22,06;100;500
01/11/2013 06:14;22,06;100;500
01/11/2013 06:29;22,06;100;500
01/11/2013 06:44;22,06;100;500
01/11/2013 06:59;22,56;100;500
01/11/2013 07:14;22,56;100;500
01/11/2013 07:29;22,56;100;500
01/11/2013 07:44;22,56;99,6;500
01/11/2013 07:59;22,56;99,6;500
01/11/2013 08:14;23,06;100;500
01/11/2013 08:29;23,56;99,66;500
01/11/2013 08:44;23,56;99,66;500
01/11/2013 08:59;23,56;99,66;500
01/11/2013 09:14;23,56;98,75;500
01/11/2013 09:29;23,56;99,21;500
01/11/2013 09:44;24,06;99,24;500
01/11/2013 09:59;24,56;98,82;500
01/11/2013 10:14;24,06;98,79;500
01/11/2013 10:29;24,06;98,33;500
01/11/2013 10:44;24,56;99,28;500
01/11/2013 10:59;24,56;98,37;500
01/11/2013 11:14;24,56;97,91;500
01/11/2013 11:29;25,06;98,41;500
01/11/2013 11:44;25,56;97,99;500
01/11/2013 11:59;25,06;97,95;500
01/11/2013 12:14;25,06;98,41;500
01/11/2013 12:29;25,06;95,62;500
01/11/2013 12:44;25,06;98,86;500
01/11/2013 12:59;25,06;97,48;500
01/11/2013 13:14;25,06;98,41;500
01/11/2013 13:29;25,06;97,95;500
01/11/2013 13:44;25,06;98,41;500
01/11/2013 13:59;25,06;98,86;500
01/11/2013 14:14;25,06;98,86;500
01/11/2013 14:29;24,56;98,37;500
01/11/2013 14:44;24,56;99,74;500
01/11/2013 14:59;24,56;99,74;500
01/11/2013 15:14;24,56;99,28;500
01/11/2013 15:29;24,56;100;500
01/11/2013 15:44;24,56;99,28;500
01/11/2013 15:59;25,06;99,32;500
01/11/2013 16:14;25,06;98,86;500
01/11/2013 16:29;24,56;97,91;500
01/11/2013 16:44;24,06;98,79;500
01/11/2013 16:59;23,56;98,75;500
01/11/2013 17:14;23,56;99,66;500
01/11/2013 17:29;23,56;99,21;500
01/11/2013 17:44;23,56;99,66;500
01/11/2013 17:59;23,56;98,29;500
01/11/2013 18:14;23,56;100;500
01/11/2013 18:29;23,56;99,21;500
01/11/2013 18:44;23,56;100;500
01/11/2013 18:59;23,56;100;500
01/11/2013 19:14;23,56;99,66;500
01/11/2013 19:29;23,06;99,63;500
01/11/2013 19:44;23,06;99,63;500
01/11/2013 19:59;23,06;100;500
01/11/2013 20:14;23,06;99,63;500
01/11/2013 20:29;22,56;100;500
01/11/2013 20:44;22,56;100;500
01/11/2013 20:59;22,56;100;500
01/11/2013 21:14;22,56;100;500
01/11/2013 21:29;22,56;99,6;500
01/11/2013 21:44;22,56;99,15;500
01/11/2013 21:59;22,56;99,15;500
01/11/2013 22:14;22,56;99,15;500
01/11/2013 22:29;22,56;100;500
01/11/2013 22:44;22,56;99,6;500
01/11/2013 22:59;22,56;100;500
01/11/2013 23:14;22,56;100;500
01/11/2013 23:29;22,56;100;500
01/11/2013 23:44;22,06;100;500
01/11/2013 23:59;22,56;100;500
02/11/2013 00:14;22,56;100;500
02/11/2013 00:29;22,06;100;500
02/11/2013 00:44;22,56;100;500
02/11/2013 00:59;22,56;100;500
02/11/2013 01:14;22,56;100;500
02/11/2013 01:29;22,06;100;500
02/11/2013 01:44;22,06;100;500
02/11/2013 01:59;22,56;100;500
02/11/2013 02:14;22,06;100;500
02/11/2013 02:29;22,06;100;500
02/11/2013 02:44;22,06;100;500
02/11/2013 02:59;22,06;100;500
02/11/2013 03:14;22,06;100;500
02/11/2013 03:29;22,06;100;500
02/11/2013 03:44;22,06;100;500
02/11/2013 03:59;22,06;100;500
02/11/2013 04:14;22,06;100;500
02/11/2013 04:29;22,06;100;500
02/11/2013 04:44;22,06;100;500
02/11/2013 04:59;22,06;100;500
02/11/2013 05:14;22,06;100;500
02/11/2013 05:29;22,06;100;500
02/11/2013 05:44;22,06;100;500
02/11/2013 05:59;22,06;100;500
02/11/2013 06:14;22,06;100;500
02/11/2013 06:29;22,06;100;500
02/11/2013 06:44;22,06;100;500
02/11/2013 06:59;22,06;100;500
02/11/2013 07:14;22,06;100;500
02/11/2013 07:29;22,06;100;500
02/11/2013 07:44;22,06;100;500
02/11/2013 07:59;22,06;100;500
02/11/2013 08:14;22,06;100;500
02/11/2013 08:29;22,06;100;500
02/11/2013 08:44;22,06;100;500
02/11/2013 08:59;22,06;100;500
02/11/2013 09:14;22,06;100;500
02/11/2013 09:29;22,06;100;500
02/11/2013 09:44;22,06;100;500
02/11/2013 09:59;22,06;100;500
02/11/2013 10:14;22,56;100;500
02/11/2013 10:29;22,56;100;500
02/11/2013 10:44;22,56;100;500
02/11/2013 10:59;22,56;100;500
02/11/2013 11:14;23,06;100;500
02/11/2013 11:29;23,06;100;500
02/11/2013 11:44;23,06;100;500
02/11/2013 11:59;23,06;100;500
02/11/2013 12:14;23,56;100;500
02/11/2013 12:29;23,06;100;500
02/11/2013 12:44;23,56;100;500
02/11/2013 12:59;23,56;99,66;500
02/11/2013 13:14;23,56;99,66;500
02/11/2013 13:29;23,56;99,66;500
02/11/2013 13:44;23,56;99,21;500
02/11/2013 13:59;23,56;99,66;500
02/11/2013 14:14;23,56;99,66;500
02/11/2013 14:29;23,56;100;500
02/11/2013 14:44;23,56;99,66;500
02/11/2013 14:59;23,56;99,66;500
02/11/2013 15:14;23,56;100;500
02/11/2013 15:29;23,06;100;500
02/11/2013 15:44;23,06;100;500
02/11/2013 15:59;23,06;100;500
02/11/2013 16:14;23,56;100;500
02/11/2013 16:29;23,56;100;500
02/11/2013 16:44;23,06;100;500
02/11/2013 16:59;23,06;99,63;500
02/11/2013 17:14;23,06;100;500
02/11/2013 17:29;23,06;99,63;500
02/11/2013 17:44;22,56;100;500
02/11/2013 17:59;22,56;100;500
02/11/2013 18:14;22,56;100;500
02/11/2013 18:29;22,56;100;500
02/11/2013 18:44;22,56;100;500
02/11/2013 18:59;22,56;100;500
02/11/2013 19:14;22,06;100;500
02/11/2013 19:29;22,06;100;500
02/11/2013 19:44;22,06;100;500
02/11/2013 19:59;22,06;100;500
02/11/2013 20:14;22,06;100;500
02/11/2013 20:29;22,06;100;500
02/11/2013 20:44;22,06;100;500
02/11/2013 20:59;22,06;100;500
02/11/2013 21:14;22,06;100;500
02/11/2013 21:29;22,06;100;500
02/11/2013 21:44;22,06;100;500
02/11/2013 21:59;22,06;100;500
02/11/2013 22:14;22,06;100;500
02/11/2013 22:29;22,06;100;500
02/11/2013 22:44;22,06;100;500
02/11/2013 22:59;22,06;100;500
02/11/2013 23:14;22,06;100;500
02/11/2013 23:29;21,56;100;500
02/11/2013 23:44;21,56;100;500
02/11/2013 23:59;21,56;100;500
03/11/2013 00:14;21,56;100;500
03/11/2013 00:29;21,56;100;500
03/11/2013 00:44;21,56;100;500
03/11/2013 00:59;21,56;100;500
03/11/2013 01:14;21,56;100;500
03/11/2013 01:29;21,56;100;500
03/11/2013 01:44;21,56;100;500
03/11/2013 01:59;21,56;100;500
03/11/2013 02:14;21,56;100;500
03/11/2013 02:29;21,56;100;500
03/11/2013 02:44;21,56;100;500
03/11/2013 02:59;21,56;100;500
03/11/2013 03:14;21,56;100;500
03/11/2013 03:29;21,56;100;500
03/11/2013 03:44;21,56;100;500
03/11/2013 03:59;21,56;100;500
03/11/2013 04:14;21,56;100;500
03/11/2013 04:29;21,56;100;500
03/11/2013 04:44;21,56;100;500
03/11/2013 04:59;21,56;100;500
03/11/2013 05:14;21,56;100;500
03/11/2013 05:29;21,56;100;500
03/11/2013 05:44;21,56;100;500
03/11/2013 05:59;21,56;100;500
03/11/2013 06:14;21,56;100;500
03/11/2013 06:29;21,56;100;500
03/11/2013 06:44;21,56;100;500
03/11/2013 06:59;21,56;100;500
03/11/2013 07:14;21,56;100;500
03/11/2013 07:29;21,56;100;500
03/11/2013 07:44;21,56;100;500
03/11/2013 07:59;22,06;100;500
03/11/2013 08:14;22,06;100;500
03/11/2013 08:29;22,06;100;500
03/11/2013 08:44;22,06;100;500
03/11/2013 08:59;22,06;100;500
03/11/2013 09:14;22,56;100;500
03/11/2013 09:29;22,56;100;500
03/11/2013 09:44;22,56;100;500
03/11/2013 09:59;23,06;100;500
03/11/2013 10:14;23,06;100;500
03/11/2013 10:29;23,06;99,63;500
03/11/2013 10:44;23,06;99,18;500
03/11/2013 10:59;23,06;98,72;500
03/11/2013 11:14;23,06;99,63;500
03/11/2013 11:29;22,56;99,6;500
03/11/2013 11:44;22,56;100;500
03/11/2013 11:59;22,56;100;500
03/11/2013 12:14;22,56;100;500
03/11/2013 12:29;23,06;100;500
03/11/2013 12:44;23,56;100;500
03/11/2013 12:59;23,06;99,18;500
03/11/2013 13:14;23,56;100;500
03/11/2013 13:29;23,56;99,66;500
03/11/2013 13:44;23,56;99,66;500
03/11/2013 13:59;23,56;99,21;500
03/11/2013 14:14;24,06;99,24;500
03/11/2013 14:29;24,06;99,7;500
03/11/2013 14:44;24,06;98,79;500
03/11/2013 14:59;23,56;99,21;500
03/11/2013 15:14;23,56;99,66;500
03/11/2013 15:29;23,56;99,21;500
03/11/2013 15:44;23,56;99,66;500
03/11/2013 15:59;23,56;100;500
03/11/2013 16:14;23,56;100;500
03/11/2013 16:29;23,56;99,66;500
03/11/2013 16:44;23,06;100;500
03/11/2013 16:59;23,06;100;500
03/11/2013 17:14;23,06;100;500
03/11/2013 17:29;23,06;99,63;500
03/11/2013 17:44;23,06;100;500
03/11/2013 17:59;23,06;100;500
03/11/2013 18:14;23,06;100;500
03/11/2013 18:29;23,06;100;500
03/11/2013 18:44;22,56;100;500
03/11/2013 18:59;22,56;100;500
03/11/2013 19:14;22,56;100;500
03/11/2013 19:29;22,56;100;500
03/11/2013 19:44;22,56;100;500
03/11/2013 19:59;22,06;100;500
03/11/2013 20:14;22,06;100;500
03/11/2013 20:29;22,06;100;500
03/11/2013 20:44;22,06;100;500
03/11/2013 20:59;22,06;99,57;500
03/11/2013 21:14;22,06;100;500
03/11/2013 21:29;21,56;100;500
03/11/2013 21:44;21,56;100;500
03/11/2013 21:59;21,56;100;500
03/11/2013 22:14;21,56;100;500
03/11/2013 22:29;21,56;100;500
03/11/2013 22:44;21,56;100;500
03/11/2013 22:59;21,56;100;500
03/11/2013 23:14;21,56;100;500
03/11/2013 23:29;21,56;100;500
03/11/2013 23:44;21,06;100;500
03/11/2013 23:59;21,06;100;500
04/11/2013 00:14;21,06;100;500
04/11/2013 00:29;21,06;100;500
04/11/2013 00:44;21,06;100;500
04/11/2013 00:59;21,06;100;500
04/11/2013 01:14;21,06;100;500
04/11/2013 01:29;21,06;100;500
04/11/2013 01:44;20,56;100;500
04/11/2013 01:59;20,56;100;500
04/11/2013 02:14;20,56;100;500
04/11/2013 02:29;20,56;100;500
04/11/2013 02:44;20,56;100;500
04/11/2013 02:59;20,56;100;500
04/11/2013 03:14;20,56;100;500
04/11/2013 03:29;20,56;100;500
04/11/2013 03:44;20,56;100;500
04/11/2013 03:59;20,56;100;500
04/11/2013 04:14;20,06;100;500
04/11/2013 04:29;20,06;100;500
04/11/2013 04:44;20,06;100;500
04/11/2013 04:59;20,06;100;500
04/11/2013 05:14;20,06;100;500
04/11/2013 05:29;20,06;100;500
04/11/2013 05:44;20,06;100;500
04/11/2013 05:59;19,56;100;500
04/11/2013 06:14;19,56;100;500
04/11/2013 06:29;20,06;100;500
04/11/2013 06:44;19,56;100;500
04/11/2013 06:59;19,56;100;500
04/11/2013 07:14;19,56;100;500
04/11/2013 07:29;19,56;100;500
04/11/2013 07:44;19,56;100;500
04/11/2013 07:59;19,56;100;500
04/11/2013 08:14;19,06;100;500
04/11/2013 08:29;19,56;100;500
04/11/2013 08:44;19,56;100;500
04/11/2013 08:59;20,06;100;500
04/11/2013 09:14;20,06;100;500
04/11/2013 09:29;20,06;100;500
04/11/2013 09:44;20,06;100;500
04/11/2013 09:59;20,56;100;500
04/11/2013 10:14;20,56;100;500
04/11/2013 10:29;20,56;100;500
04/11/2013 10:44;20,56;100;500
04/11/2013 10:59;20,56;100;500
04/11/2013 11:14;20,56;100;500
04/11/2013 11:29;20,56;100;500
04/11/2013 11:44;21,06;100;500
04/11/2013 11:59;21,06;100;500
04/11/2013 12:14;21,56;100;500
04/11/2013 12:29;21,56;100;500
04/11/2013 12:44;21,56;99,55;500
04/11/2013 12:59;22,06;100;500
04/11/2013 13:14;22,06;98,2;500
04/11/2013 13:29;22,06;98,2;500
04/11/2013 13:44;22,06;98,66;500
04/11/2013 13:59;22,06;99,12;500
04/11/2013 14:14;22,06;97,74;500
04/11/2013 14:29;22,56;99,15;500
04/11/2013 14:44;22,56;98,69;500
04/11/2013 14:59;22,56;99,6;500
04/11/2013 15:14;22,56;99,15;500
04/11/2013 15:29;22,06;99,12;500
04/11/2013 15:44;22,06;99,57;500
04/11/2013 15:59;22,06;100;500
04/11/2013 16:14;22,06;100;500
04/11/2013 16:29;22,06;100;500
04/11/2013 16:44;22,06;99,57;500
04/11/2013 16:59;22,06;100;500
04/11/2013 17:14;21,56;100;500
04/11/2013 17:29;21,06;100;500
04/11/2013 17:44;20,56;100;500
04/11/2013 17:59;20,56;100;500
04/11/2013 18:14;20,06;100;500
04/11/2013 18:29;19,56;99,48;500
04/11/2013 18:44;19,56;100;500
04/11/2013 18:59;19,56;100;500
04/11/2013 19:14;19,06;100;500
04/11/2013 19:29;19,06;100;500
04/11/2013 19:44;19,06;100;500
04/11/2013 19:59;19,06;100;500
04/11/2013 20:14;19,06;100;500
04/11/2013 20:29;19,06;100;500
04/11/2013 20:44;19,06;100;500
04/11/2013 20:59;19,06;100;500
04/11/2013 21:14;19,06;100;500
04/11/2013 21:29;19,06;100;500
04/11/2013 21:44;19,06;100;500
04/11/2013 21:59;19,06;100;500
04/11/2013 22:14;18,56;100;500
04/11/2013 22:29;18,56;100;500
04/11/2013 22:44;18,56;100;500
04/11/2013 22:59;18,56;100;500
04/11/2013 23:14;19,06;100;500
04/11/2013 23:29;19,06;100;500
04/11/2013 23:44;19,06;100;500
04/11/2013 23:59;19,06;100;500
05/11/2013 00:14;19,06;100;500
05/11/2013 00:29;19,06;100;500
05/11/2013 00:44;19,06;100;500
05/11/2013 00:59;19,06;100;500
05/11/2013 01:14;19,06;100;500
05/11/2013 01:29;19,06;100;500
05/11/2013 01:44;19,06;100;500
05/11/2013 01:59;19,06;100;500
05/11/2013 02:14;19,06;100;500
05/11/2013 02:29;19,06;100;500
05/11/2013 02:44;19,06;100;500
05/11/2013 02:59;19,06;100;500
05/11/2013 03:14;19,06;100;500
05/11/2013 03:29;18,56;100;500
05/11/2013 03:44;19,06;100;500
05/11/2013 03:59;19,06;100;500
05/11/2013 04:14;19,06;100;500
05/11/2013 04:29;18,56;100;500
05/11/2013 04:44;18,56;100;500
05/11/2013 04:59;19,06;100;500
05/11/2013 05:14;18,56;100;500
05/11/2013 05:29;19,06;100;500
05/11/2013 05:44;19,06;100;500
05/11/2013 05:59;19,06;100;500
05/11/2013 06:14;19,06;100;500
05/11/2013 06:29;19,06;100;500
05/11/2013 06:44;19,06;100;500
05/11/2013 06:59;19,56;100;500
05/11/2013 07:14;19,56;100;500
05/11/2013 07:29;19,56;100;500
05/11/2013 07:44;19,56;100;500
05/11/2013 07:59;20,06;100;500
05/11/2013 08:14;20,06;100;500
05/11/2013 08:29;20,56;100;500
05/11/2013 08:44;21,06;100;500
05/11/2013 08:59;21,06;100;500
05/11/2013 09:14;21,06;99,07;500
05/11/2013 09:29;21,56;99,55;500
05/11/2013 09:44;22,06;96,35;500
05/11/2013 09:59;22,56;98,69;500
05/11/2013 10:14;22,56;97,77;500
05/11/2013 10:29;23,06;97,34;500
05/11/2013 10:44;23,06;97,34;500
05/11/2013 10:59;23,06;96,41;500
05/11/2013 11:14;23,06;96,87;500
05/11/2013 11:29;23,56;96,44;500
05/11/2013 11:44;23,56;96,44;500
05/11/2013 11:59;23,56;96,44;500
05/11/2013 12:14;23,56;97,37;500
05/11/2013 12:29;24,06;96,94;500
05/11/2013 12:44;24,06;97,41;500
05/11/2013 12:59;24,56;95,58;500
05/11/2013 13:14;24,56;95,58;500
05/11/2013 13:29;24,56;94,63;500
05/11/2013 13:44;24,56;96,05;500
05/11/2013 13:59;24,56;96,51;500
05/11/2013 14:14;24,56;96,51;500
05/11/2013 14:29;25,06;96,09;500
05/11/2013 14:44;24,56;95,1;500
05/11/2013 14:59;24,06;96,94;500
05/11/2013 15:14;24,06;98,33;500
05/11/2013 15:29;24,06;98,33;500
05/11/2013 15:44;24,56;98,37;500
05/11/2013 15:59;24,56;97,91;500
05/11/2013 16:14;24,56;98,82;500
05/11/2013 16:29;24,56;99,28;500
05/11/2013 16:44;24,06;98,79;500
05/11/2013 16:59;23,56;98,75;500
05/11/2013 17:14;23,56;98,75;500
05/11/2013 17:29;23,06;99,18;500
05/11/2013 17:44;22,56;99,15;500
05/11/2013 17:59;22,56;99,6;500
05/11/2013 18:14;22,06;100;500
05/11/2013 18:29;22,06;98,66;500
05/11/2013 18:44;22,06;99,12;500
05/11/2013 18:59;21,56;99,55;500
05/11/2013 19:14;21,56;100;500
05/11/2013 19:29;21,56;100;500
05/11/2013 19:44;21,56;100;500
05/11/2013 19:59;21,56;100;500
05/11/2013 20:14;21,06;100;500
05/11/2013 20:29;21,06;99,98;500
05/11/2013 20:44;21,06;99,07;500
05/11/2013 20:59;21,06;100;500
05/11/2013 21:14;21,06;99,53;500
05/11/2013 21:29;21,06;99,98;500
05/11/2013 21:44;21,06;99,98;500
05/11/2013 21:59;21,06;100;500
05/11/2013 22:14;21,06;100;500
05/11/2013 22:29;21,06;99,98;500
05/11/2013 22:44;21,06;100;500
05/11/2013 22:59;20,56;100;500
05/11/2013 23:14;20,56;100;500
05/11/2013 23:29;20,56;100;500
05/11/2013 23:44;20,56;100;500
05/11/2013 23:59;20,56;100;500
06/11/2013 00:14;20,56;100;500
06/11/2013 00:29;20,56;100;500
06/11/2013 00:44;20,56;100;500
06/11/2013 00:59;20,56;100;500
06/11/2013 01:14;20,56;100;500
06/11/2013 01:29;20,56;100;500
06/11/2013 01:44;20,56;100;500
06/11/2013 01:59;20,56;100;500
06/11/2013 02:14;20,56;100;500
06/11/2013 02:29;20,56;100;500
06/11/2013 02:44;20,06;100;500
06/11/2013 02:59;20,06;100;500
06/11/2013 03:14;20,06;100;500
06/11/2013 03:29;20,06;100;500
06/11/2013 03:44;20,06;100;500
06/11/2013 03:59;20,06;100;500
06/11/2013 04:14;20,06;100;500
06/11/2013 04:29;20,06;100;500
06/11/2013 04:44;20,06;100;500
06/11/2013 04:59;20,06;100;500
06/11/2013 05:14;20,06;100;500
06/11/2013 05:29;20,06;100;500
06/11/2013 05:44;20,06;100;500
06/11/2013 05:59;20,06;100;500
06/11/2013 06:14;20,06;100;500
06/11/2013 06:29;20,06;100;500
06/11/2013 06:44;20,06;100;500
06/11/2013 06:59;20,56;99,96;500
06/11/2013 07:14;21,06;99,53;500
06/11/2013 07:29;21,06;99,07;500
06/11/2013 07:44;21,56;99,09;500
06/11/2013 07:59;21,56;98,64;500
06/11/2013 08:14;22,06;98,2;500
06/11/2013 08:29;22,06;98,2;500
06/11/2013 08:44;23,06;93,57;500
06/11/2013 08:59;23,06;95,47;500
06/11/2013 09:14;23,56;95,03;500
06/11/2013 09:29;24,06;91,23;500
06/11/2013 09:44;25,06;91,79;500
06/11/2013 09:59;25,56;88,39;500
06/11/2013 10:14;25,56;85,37;500
06/11/2013 10:29;26,06;75,41;500
06/11/2013 10:44;26,56;81,86;500
06/11/2013 10:59;27,56;80,91;500
06/11/2013 11:14;27,56;72,27;500
06/11/2013 11:29;27,56;76,65;500
06/11/2013 11:44;27,56;73,92;500
06/11/2013 11:59;27,56;82,48;500
06/11/2013 12:14;28,06;79,38;500
06/11/2013 12:29;28,06;64,37;500
06/11/2013 12:44;27,56;78,26;500
06/11/2013 12:59;27,06;77,67;500
06/11/2013 13:14;26,56;83,93;500
06/11/2013 13:29;26,56;87,49;500
06/11/2013 13:44;26,06;89,43;500
06/11/2013 13:59;25,56;86,89;500
06/11/2013 14:14;25,06;87,35;500
06/11/2013 14:29;25,06;86,34;500
06/11/2013 14:44;25,06;87,85;500
06/11/2013 14:59;25,06;87,35;500
06/11/2013 15:14;25,06;87,85;500
06/11/2013 15:29;25,06;87,35;500
06/11/2013 15:44;25,56;90,37;500
06/11/2013 15:59;25,06;90,82;500
06/11/2013 16:14;24,56;91,27;500
06/11/2013 16:29;24,56;90,78;500
06/11/2013 16:44;24,56;94,16;500
06/11/2013 16:59;24,06;95,54;500
06/11/2013 17:14;24,06;95,54;500
06/11/2013 17:29;23,56;95,5;500
06/11/2013 17:44;23,06;95,94;500
06/11/2013 17:59;22,56;95,44;500
06/11/2013 18:14;22,56;95,91;500
06/11/2013 18:29;22,56;95,44;500
06/11/2013 18:44;22,06;96,35;500
06/11/2013 18:59;22,06;96,35;500
06/11/2013 19:14;22,06;95,88;500
06/11/2013 19:29;22,06;95,88;500
06/11/2013 19:44;21,56;97,25;500
06/11/2013 19:59;21,56;96,32;500
06/11/2013 20:14;21,56;97,25;500
06/11/2013 20:29;21,56;97,25;500
06/11/2013 20:44;21,56;97,72;500
06/11/2013 20:59;21,56;97,72;500
06/11/2013 21:14;21,06;97,23;500
06/11/2013 21:29;21,06;97,69;500
06/11/2013 21:44;21,06;98,15;500
06/11/2013 21:59;21,06;97,69;500
06/11/2013 22:14;21,06;98,15;500
06/11/2013 22:29;21,06;98,61;500
06/11/2013 22:44;21,06;98,61;500
06/11/2013 22:59;21,06;98,61;500
06/11/2013 23:14;21,06;98,61;500
06/11/2013 23:29;21,06;98,61;500
06/11/2013 23:44;21,06;98,61;500
06/11/2013 23:59;21,06;99,07;500
07/11/2013 00:14;21,06;99,53;500
07/11/2013 00:29;21,06;99,07;500
07/11/2013 00:44;21,06;99,07;500
07/11/2013 00:59;21,06;99,07;500
07/11/2013 01:14;21,06;99,07;500
07/11/2013 01:29;21,06;99,07;500
07/11/2013 01:44;21,06;99,07;500
07/11/2013 01:59;21,06;99,07;500
07/11/2013 02:14;21,06;99,07;500
07/11/2013 02:29;21,06;99,53;500
07/11/2013 02:44;21,06;99,53;500
07/11/2013 02:59;21,06;99,53;500
07/11/2013 03:14;21,06;99,07;500
07/11/2013 03:29;21,06;99,53;500
07/11/2013 03:44;21,06;99,53;500
07/11/2013 03:59;21,06;99,98;500
07/11/2013 04:14;20,56;99,51;500
07/11/2013 04:29;20,56;99,51;500
07/11/2013 04:44;20,56;99,05;500
07/11/2013 04:59;20,56;99,05;500
07/11/2013 05:14;20,06;99,04;500
07/11/2013 05:29;20,06;99,95;500
07/11/2013 05:44;20,56;99,51;500
07/11/2013 05:59;20,56;99,96;500
07/11/2013 06:14;20,56;99,51;500
07/11/2013 06:29;20,56;99,51;500
07/11/2013 06:44;21,06;99,53;500
07/11/2013 06:59;21,06;99,07;500
07/11/2013 07:14;21,56;99,09;500
07/11/2013 07:29;22,06;100;500
07/11/2013 07:44;22,56;98,23;500
07/11/2013 07:59;22,56;96,38;500
07/11/2013 08:14;23,06;95;500
07/11/2013 08:29;23,56;94,56;500
07/11/2013 08:44;24,06;89,76;500
07/11/2013 08:59;24,56;88,31;500
07/11/2013 09:14;24,56;85,29;500
07/11/2013 09:29;25,56;86,39;500
07/11/2013 09:44;26,06;82,33;500
07/11/2013 09:59;26,06;81,81;500
07/11/2013 10:14;27,06;80,33;500
07/11/2013 10:29;27,06;72,21;500
07/11/2013 10:44;27,56;72,27;500
07/11/2013 10:59;30,06;64,6;500
07/11/2013 11:14;30,06;56,89;500
07/11/2013 11:29;29,06;63,31;500
07/11/2013 11:44;29,06;67,93;500
07/11/2013 11:59;29,06;71,88;500
07/11/2013 12:14;29,06;66,22;500
07/11/2013 12:29;29,06;69,64;500
07/11/2013 12:44;29,06;66,79;500
07/11/2013 12:59;29,06;72,44;500
07/11/2013 13:14;29,06;71,88;500
07/11/2013 13:29;29,06;69,07;500
07/11/2013 13:44;29,06;72,44;500
07/11/2013 13:59;29,06;77,9;500
07/11/2013 14:14;28,56;74,04;500
07/11/2013 14:29;28,56;74,58;500
07/11/2013 14:44;28,06;75,62;500
07/11/2013 14:59;28,06;77,24;500
07/11/2013 15:14;27,56;81,96;500
07/11/2013 15:29;27,06;83,47;500
07/11/2013 15:44;27,06;88,54;500
07/11/2013 15:59;26,56;87,99;500
07/11/2013 16:14;26,56;88,99;500
07/11/2013 16:29;26,06;89,43;500
07/11/2013 16:44;25,06;89,84;500
07/11/2013 16:59;24,56;91,27;500
07/11/2013 17:14;24,56;93,2;500
07/11/2013 17:29;24,56;93,2;500
07/11/2013 17:44;24,06;93,64;500
07/11/2013 17:59;24,06;94,59;500
07/11/2013 18:14;23,56;93,6;500
07/11/2013 18:29;23,56;94,08;500
07/11/2013 18:44;23,06;94,52;500
07/11/2013 18:59;23,06;94,05;500
